Key,English,Filipino
NPC_150089,I’m Belia. I teach young Myurans our history and wisdom. Learning never ends.,Ako si Belia. Itinuturo ko sa mga kabataang Myuran ang ating kasaysayan at karunungan. Walang katapusan ang pag-aaral.
NPC_150090,"If you want to share knowledge with us, you’d better learn our unit system. The YP Law is pretty great, honestly.","Kung gusto mong magbahagi ng kaalaman, matuto ka muna ng unit system namin. Maganda ang YP Law, seryoso."
NPC_150091,The stars reveal many things. Tonight’s constellations hint at change.,Ipinapakita ng mga bituin ang maraming bagay. Ang mga konstelasyon ngayong gabi ay may sinasabi tungkol sa pagbabago.
NPC_150092,"I’m Kerin. I read the stars for glimpses of the future. Your fate… well, I’m not supposed to say.",Ako si Kerin. Binabasa ko ang mga bituin para makita ang hinaharap. Ang kapalaran mo… hindi ko dapat sabihin.
NPC_150093,But I do believe you’re strong enough to face whatever comes.,Pero naniniwala akong sapat kang malakas para harapin ang darating.
NPC_150094,Hunting isn’t just catching prey—it’s understanding nature.,Ang pangangaso ay hindi lang pagkuha ng biktima—pag-unawa sa kalikasan.
NPC_150095,"I’m Artin, the village hunter. I bring in fresh meat. Those dogs make it harder lately, but it’s still my job.","Ako si Artin, ang hunter ng baryo. Ako ang nagdadala ng sariwang karne. Nakakainis lang ang mga aso ngayon, pero trabaho pa rin iyon."
NPC_150096,Wanna communicate with mother Nature? Follow me!,Gusto mo makausap ang Inang Kalikasan? Sumunod ka sa akin!
NPC_150097,Trees are alive. I just help shape their lives into new forms.,Buhay ang mga puno. Tinutulungan ko lang gawing bagong anyo ang mga nahulog na sanga.
NPC_150098,I’m Pael. I carve fallen branches from the great town tree. Their memories live through my work.,Ako si Pael. Ginagawang sining ang mga nahulog na sanga mula sa malaking puno ng bayan. Nabubuhay ang mga alaala nila sa gawa ko.
NPC_150099,"To speak to living trees, you must use your true name and put your heart into it. I am Pael. I am Pael.","Para makausap ang mga buhay na puno, gamitin ang tunay mong pangalan at ilagay ang puso mo. Ako si Pael. Ako si Pael."
NPC_150100,Dreams send messages from within. Understanding them can reveal the truth.,Ang mga panaginip ay nagpapadala ng mensahe mula sa loob. Ang pag-unawa sa mga ito ay maaaring magbunyag ng katotohanan.
NPC_150101,I’m Lumi. I listen to people’s dreams and help them find meaning. Had any strange ones lately?,Ako si Lumi. Nakikinig ako sa mga panaginip ng tao at tinutulungan silang maunawaan. Nagkaroon ka ba ng kakaibang panaginip kamakailan?
NPC_150102,Let me show you… a world of dreams and imagination.,Ipakikita ko sa'yo… isang mundo ng panaginip at imahinasyon.
NPC_150103,The stars hold the stories of our ancestors. Their wisdom still guides us.,Ang mga bituin ay nagtataglay ng kwento ng ating mga ninuno. Ang kanilang karunungan ay patuloy na gumagabay.
NPC_150104,"I’m Ivelyn. I study the constellations. If I learn enough, I might even predict when those dogs will attack.","Ako si Ivelyn. Inaaral ko ang mga konstelasyon. Kung matuto ako nang sapat, baka mahulaan ko pa kung kailan aatake ang mga aso."
NPC_150105,May the ancestors watch over you.,Nawa'y bantayan ka ng mga ninuno.
NPC_150106,A scent can hold a memory. One drop of my perfume might bring back something long forgotten.,Ang isang pabango ay maaaring magbalik ng alaala. Isang patak lang ng pabango ko at maibabalik nito ang matagal nang nakalimutan.
NPC_150107,"I’m Selin, a maker of perfumes. I wonder which scent suits you best.","Ako si Selin, gumagawa ng mga pabango. Alin kaya ang mabagay sa'yo?"
NPC_150108,The same fragrance smells different on everyone. That’s the magic of it.,Iba ang samyo sa bawat tao—ganyan ang magic nito.
NPC_150109,Hey! Don’t tell the adults you saw me here. Seriously—don’t.,Hoy! Huwag sabihin sa mga matanda na nakita mo ako rito. Seryoso—huwag.
NPC_150110,"I'm Kaela. Go home? Not happening. Wolves or not, I can handle myself.","Ako si Kaela. Umuwi? Hindi pwede. Aso o hindi, kaya ko ang sarili ko."
NPC_150111,Grown-ups love saying “no.” It’s the one word I can’t stand.,Gagawin ng mga adult ang salitang “hindi.” Iyon ang isang salita na ayaw ko.
NPC_150112,Every event carries a lesson. A good story makes it easier to hear.,Bawat event may aral. Ang magandang kwento ang nagpapa-madali sa pakikinig.
NPC_150113,I’m Livia. I collect and share our people’s stories. Want to share yours?,Ako si Livia. Kinokolekta at ibinabahagi ko ang mga kwento ng aming lahi. Gusto mo bang ibahagi ang sa'yo?
NPC_150114,Old legends always hide clues—ways to survive today.,Laging may mga bakas ang lumang alamat—tip para makaligtas ngayon.
NPC_150115,"One day… I’ll earn their respect, no matter what it takes.","Isang araw… makukuha ko ang respeto nila, kahit anong gawin."
NPC_150116,"I’m Taila. It’s a secret, but I’m actually the jarl’s—…no, I shouldn’t say more.","Ako si Taila. Sekreto lang—pero ako pala ang jarl’s—…hindi, hindi ko dapat sabihin pa."
NPC_150117,"If I say it out loud, I feel like everything might fall apart. So it stays a secret.","Kapag sinabi ko nang malakas, parang babagsak ang lahat. Kaya mananatiling lihim."
NPC_150118,What are you doing here? Most people don’t even know this place exists.,Ano'ng ginagawa mo rito? Karamihan hindi alam na may lugar na ito.
NPC_150119,You’re not ready to know the truth. But if you grow stronger… maybe that’ll change.,Hindi ka pa karapat-dapat malaman ang katotohanan. Pero kung maging mas malakas ka… baka magbago iyon.
NPC_150120,Turn back. You’re not qualified.,U-turn. Hindi ka pa karapat-dapat.
NPC_150121,"Where did we go so wrong!? It’s good they aren’t attacking, but still…","Saan tayo nagkamali!? Mabuti at hindi sila umatake, pero nakakabahala pa rin…"
NPC_150122,"I'm Beck, from Saint City. I joined the New World Expedition and ended up stuck here. Missed the ship home, sadly.","Ako si Beck, mula Saint City. Sumama ako sa New World Expedition at naipit dito. Namiss ko ang barko pabalik, sayang."
NPC_150123,People—! A person is here! Help!,Tao—! May tao rito! Tulong!
NPC_150124,Keeping watch here isn’t easy. You never know what might creep out of the darkness.,Hindi madaling magbantay dito. Hindi mo alam kung ano ang maaaring umusli sa dilim.
NPC_150125,Me? I’m the guardian of Ankou’s Asylum. Someone has to make sure the nightmares stay inside.,Ako? Tagapangalaga ako ng Ankou’s Asylum. Kailangang may nagbabantay para manatili sa loob ang mga bangungot.
NPC_150126,Feeling brave today? Just remember—I warned you.,Matapang ka ngayon? Tandaan—sinabihan kita.
NPC_150127,"If you make it through Ankou’s madness, come find me. I’d love to hear your story… assuming you’re still sane.","Kung makalusot ka sa pagkabaliw ng Ankou, hanapin mo ako. Gusto kong marinig ang kwento mo… kung buo ka pa."
NPC_DUNGEONBUFF_000001,Earn 2 random Statue Effects (buffs or debuffs).,Kumita ng 2 random Statue Effects (buffs o debuffs).
NPC_DUNGEONBUFF_000002,Earn 1 Statue Buff (buff only).,Kumita ng 1 Statue Buff (buff lang).
NPC_DUNGEONBUFF_000003,Change your current statue buff at random.,Palitan ang kasalukuyang statue buff mo nang random.
NPC_150128,Just… leave me alone. I need to rest my eyes.,Leave me alone. Kailangan kong ipahinga ang mga mata ko.
NPC_150129,I thought I could face him alone… but he was much stronger than I expected. Please be ready if you plan to fight him.,Akala ko kakayanin ko siyang harapin mag-isa… pero mas malakas pala siya kaysa inakala ko. Maghanda kung balak mo siyang labanan.
NPC_150130,Alone… I didn't stand a chance.,Mag-isa… wala akong laban.
NPC_150131,Very well. What do you need?,Sige. Ano'ng kailangan mo?
NPC_150132,"Stay vigilant. In wartime, a moment's carelessness can be fatal.","Manatiling alerto. Sa panahon ng digmaan, isang sandaling kapabayaan ay maaaring kamatayan."
NPC_150133,Come see me if you're hurt. Proper treatment makes all the difference.,Pumunta ka sa akin kung nasaktan ka. Malaking bagay ang tamang lunas.
NPC_150134,Safety is my responsibility here. I take that duty seriously.,Responsibilidad ko ang seguridad dito. Seryoso ko ang tungkuling iyan.
NPC_150135,"This place is quiet, but that doesn't mean we can let our guard down completely.","Tahimik ang lugar na ito, pero hindi ibig sabihin ay pahihintulutan nating bumaba ang ating guwardiya."
NPC_150136,A soldier's watch must never fail. We protect this place with our lives.,Ang pagbabantay ng sundalo ay hindi dapat pumalya. Ipinapangalagaan namin ang lugar na ito ng buong buhay namin.
NPC_150137,I hope your visit brings good fortune to our village.,Sana maging magandang dala ang pagbisita mo sa baryo namin.
NPC_150138,"Pay attention to what you hear. Sometimes the most important information comes when you're listening, not watching.","Pakinggan mong mabuti ang naririnig mo. Minsan ang pinakapromising na impormasyon ay nanggagaling sa pakikinig, hindi sa panonood."
NPC_150139,"The ship left without me, but I can't dwell on that. Life goes on, and so must I.","Umalis na ang barko nang wala ako, pero hindi ako maaaring malungkot nang matagal. Tuloy ang buhay."
NPC_150140,Quick question—can you handle a task for me?,May maliit na tanong—kaya mo ba gampanan ang isang gawain para sa akin?
NPC_150141,I need someone reliable. Think you're up for it?,Kailangan ko ng mapagkakatiwalaan. Sa tingin mo kaya mo?
NPC_150142,I've got injured people piling up. Could you help me gather some supplies?,Marami na ang sugatang tao dito. Pwede mo bang tulungan akong kumuha ng supplies?
NPC_150143,There's something dangerous out there. I need someone to investigate.,May delikadong nangyayari diyan. Kailangan ko ng mag-imbestiga.
NPC_150144,Bored of guard duty yet? I've got something more interesting if you're interested.,Nababagot ka na ba sa bantayang guwardiya? May mas kawili-wili akong trabaho kung interesado ka.
NPC_150145,We've spotted suspicious activity. I need someone to check it out.,Nakakita kami ng kahina-hinalang galaw. Kailangan ko ng tumingin doon.
NPC_150146,A visitor like you might be able to help with something the locals can't.,Isang bisita tulad mo baka makatulong sa bagay na hindi kaya ng lokal.
NPC_150147,I overheard something important. Want to help me follow up on it?,Nadinig ko ang isang mahalagang bagay. Gusto mo bang tumulong sundan ito?
NPC_150148,"I'm stuck here, but maybe you could help me with something back home?","Nakaipit ako rito, pero baka pwede mong tulungan ako sa isang bagay pauwi?"
NPC_150149,Our supplies are running low. Could you help me gather what we need?,Mauubos na ang supplies namin. Pwede mo bang tulungan akumulahin ang kailangan?
NPC_150150,That shield you're carrying looks weak. I've got a job that might earn you a better one.,Mahina ang kalasag na dala mo. May trabaho ako na baka kumita ka ng mas mabuti.
NPC_150151,"I've found some interesting gems, but I need help appraising them properly.","Nakakita ako ng magagandang hiyas, pero kailangan ng tulong mo para ma-appraise ng tama."
NPC_150152,"There's something I need to tell you… but first, can you help me with a small task?","May sasabihin ako… pero una, pwede mo bang tulungan ako maliit na bagay?"
NPC_150153,Those Lycans are getting bolder. I need someone to help me track their movements.,Lumalakas ang galaw ng mga Lycan. Kailangan kong mag-track ng kilos nila—tutulong ka ba?
NPC_150154,I'm looking for a real fight. Think you can point me toward something challenging?,Naghahanap ako ng totoong labanan. Pwede mo ba akong ituro sa hamon?
NPC_150155,I've been working on some new colors. Want to help me test them out?,Nagawa kong mag-experimento ng bagong kulay. Gusto mo bang tulungan test-in?
NPC_150156,I've been hearing strange things in people's dreams lately. Can you help me investigate?,Marami akong naririnig sa panaginip ng mga tao kamakailan. Pwede mo ba tulungan mag-imbestiga?
NPC_150157,More wounded keep coming in. I could really use some help gathering medical supplies.,Dumarami ang sugatan. Kailangan ko ng tulong mag-ipon ng medical supplies.
NPC_150158,"I love this village, but there's something I need help protecting.","Mahal ko ang baryong ito, pero may kailangan akong protektahan. Tutulungan mo ba?"
NPC_150159,The trees have been whispering. They want me to find something. Will you help?,Nag-iingay ang mga puno—gusto nilang hanapin ko ang isang bagay. Tutulungan mo ba?
NPC_150160,"I've got some powerful magic tools, but I need help testing them safely.","May mga powerful magic tools ako, pero kailangan ng tulong para i-test nang ligtas."
NPC_150161,You shouldn't be here. But since you are… maybe you can help me with something.,Hindi ka dapat nandito. Pero since nandito ka na… baka may magagawa ka.
NPC_150162,I've spotted some unusual Lycan movements. Want to help me scout the area?,Napansin ko ang kakaibang galaw ng mga Lycan. Gusto mo bang tumulong mag-scout?
NPC_150163,I've been fighting for so long. Maybe you can help me finish this once and for all.,Matagal na akong lumalaban. Siguro kaya mong tulungan tapusin ito.
NPC_150164,I've been having strange dreams about you. Want to help me understand what they mean?,Nakakaintriga ang mga panaginip ko tungkol sa'yo. Gusto mo bang tulungan intindihin ang ibig sabihin?
