Key,English,Indonesian
PROPITEM_TXT_904046,Celestial Phoenix Amethyst Shoes (F),Celestial Phoenix Amethyst Shoes (F)
PROPITEM_TXT_904047,Celestial Phoenix 4% Amethyst Set (F),Celestial Phoenix 4% Amethyst Set (F)
PROPITEM_TXT_904048,The Celestial Phoenix 4% Amethyst Set for female characters.,The Celestial Phoenix 4% Amethyst Set for female characters.
PROPITEM_TXT_904049,Celestial Phoenix 2% Magenta Set,Celestial Phoenix 2% Magenta Set
PROPITEM_TXT_904050,Celestial Phoenix Magenta Wings,Celestial Phoenix Magenta Wings
PROPITEM_TXT_904051,Celestial Phoenix Magenta Mask,Celestial Phoenix Magenta Mask
PROPITEM_TXT_904052,Celestial Phoenix Magenta Hat (M),Celestial Phoenix Magenta Hat (M)
PROPITEM_TXT_904053,Celestial Phoenix Magenta Suit (M),Celestial Phoenix Magenta Suit (M)
PROPITEM_TXT_904054,Celestial Phoenix Magenta Shoes (M),Celestial Phoenix Magenta Shoes (M)
PROPITEM_TXT_904055,Celestial Phoenix 2% Magenta Set (M),Celestial Phoenix 2% Magenta Set (M)
PROPITEM_TXT_904056,The Celestial Phoenix 2% Magenta Set for male characters.,The Celestial Phoenix 2% Magenta Set for male characters.
PROPITEM_TXT_904057,Celestial Phoenix Magenta Hat (F),Celestial Phoenix Magenta Hat (F)
PROPITEM_TXT_904058,Celestial Phoenix Magenta Suit (F),Celestial Phoenix Magenta Suit (F)
PROPITEM_TXT_904059,Celestial Phoenix Magenta Shoes (F),Celestial Phoenix Magenta Shoes (F)
PROPITEM_TXT_904060,Celestial Phoenix 2% Magenta Set (F),Celestial Phoenix 2% Magenta Set (F)
PROPITEM_TXT_904061,The Celestial Phoenix 2% Magenta Set for female characters.,The Celestial Phoenix 2% Magenta Set for female characters.
PROPITEM_TXT_904062,Celestial Phoenix 2% Gold Set,Celestial Phoenix 2% Gold Set
PROPITEM_TXT_904063,Celestial Phoenix Gold Wings,Celestial Phoenix Gold Wings
PROPITEM_TXT_904064,Celestial Phoenix Gold Mask,Celestial Phoenix Gold Mask
PROPITEM_TXT_904065,Celestial Phoenix Gold Hat (M),Celestial Phoenix Gold Hat (M)
PROPITEM_TXT_904066,Celestial Phoenix Gold Suit (M),Celestial Phoenix Gold Suit (M)
PROPITEM_TXT_904067,Celestial Phoenix Gold Shoes (M),Celestial Phoenix Gold Shoes (M)
PROPITEM_TXT_904068,Celestial Phoenix 2% Gold Set (M),Celestial Phoenix 2% Gold Set (M)
PROPITEM_TXT_904069,The Celestial Phoenix 2% Gold Set for male characters.,The Celestial Phoenix 2% Gold Set for male characters.
PROPITEM_TXT_904070,Celestial Phoenix Gold Hat (F),Celestial Phoenix Gold Hat (F)
PROPITEM_TXT_904071,Celestial Phoenix Gold Suit (F),Celestial Phoenix Gold Suit (F)
PROPITEM_TXT_904072,Celestial Phoenix Gold Shoes (F),Celestial Phoenix Gold Shoes (F)
PROPITEM_TXT_904073,Celestial Phoenix 2% Gold Set (F),Celestial Phoenix 2% Gold Set (F)
PROPITEM_TXT_904074,The Celestial Phoenix 2% Gold Set for female characters.,The Celestial Phoenix 2% Gold Set for female characters.
PROPITEM_TXT_904075,Celestial Phoenix Costume Lucky Box,Celestial Phoenix Costume Lucky Box
PROPITEM_TXT_904076,This box contains a Celestial Phoenix Set with Speed Bonus. You can select your gender after opening the Lucky Box.,This box contains a Celestial Phoenix Set with Speed Bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_904077,Orange Fawkes,Orange Fawkes
PROPITEM_TXT_904078,Purple Fawkes,Purple Fawkes
PROPITEM_TXT_904079,Green Fawkes,Green Fawkes
PROPITEM_TXT_904080,Cyan Fawkes,Cyan Fawkes
PROPITEM_TXT_904081,Blue Fawkes,Blue Fawkes
PROPITEM_TXT_904082,Amethyst Fawkes,Amethyst Fawkes
PROPITEM_TXT_904083,Magenta Fawkes,Magenta Fawkes
PROPITEM_TXT_904084,Gold Fawkes,Gold Fawkes
PROPITEM_TXT_904085,"Blazing across the skies with radiant wings and fiery grace, Fawkes embodies rebirth, courage, and untamed power. This legendary phoenix mount carries its rider through every battle and journey with dazzling speed and an eternal flame that never fades. Maximum Speed: 64 km/h.","Blazing across the skies with radiant wings and fiery grace, Fawkes embodies rebirth, courage, and untamed power. This legendary phoenix mount carries its rider through every battle and journey with dazzling speed and an eternal flame that never fades. Maximum Speed: 64 km/h."
PROPITEM_TXT_135198,Obtained by defeating monsters.\nCan be exchanged for Music Notes and Music Score Scrolls from the NPC 'Bach' in town,Obtained by defeating monsters.\nCan be exchanged for Music Notes and Music Score Scrolls from the NPC 'Bach' in town
PROPITEM_TXT_135199,Mysterious Music Score Scroll,Mysterious Music Score Scroll
PROPITEM_TXT_135200,Obtained by defeating monsters with a low chance.\nCan obtain one of the 3 scores at random,Obtained by defeating monsters with a low chance.\nCan obtain one of the 3 scores at random
PROPITEM_TXT_135201,Fantastic Music Score Scroll,Fantastic Music Score Scroll
PROPITEM_TXT_135203,Archangel's Hymn Score,Archangel's Hymn Score
PROPITEM_TXT_135204,Archangel's Hymn Score Desc,Archangel's Hymn Score Desc
PROPITEM_TXT_135205,Hell's Dissonance Score,Hell's Dissonance Score
PROPITEM_TXT_135206,Hell's Dissonance Score Desc,Hell's Dissonance Score Desc
PROPITEM_TXT_135207,Blunt Mayor's Score,Blunt Mayor's Score
PROPITEM_TXT_135208,Blunt Mayor's Score Desc,Blunt Mayor's Score Desc
PROPITEM_TXT_135209,Valkyrie's March Score,Valkyrie's March Score
PROPITEM_TXT_135210,Valkyrie's March Score Desc,Valkyrie's March Score Desc
PROPITEM_TXT_135211,Fallen Angel's Requiem Score,Fallen Angel's Requiem Score
PROPITEM_TXT_135212,Fallen Angel's Requiem Score Desc,Fallen Angel's Requiem Score Desc
PROPITEM_TXT_135213,Meowing Cat's Score,Meowing Cat's Score
PROPITEM_TXT_135214,Meowing Cat's Score Desc,Meowing Cat's Score Desc
PROPITEM_TXT_135215,Buff Pang's Appreciation Box,Buff Pang's Appreciation Box
PROPITEM_TXT_135216,"A package containing 2x Flask Box, 1x Power Scroll and 1x Upcut Stone. All items are also linked.","A package containing 2x Flask Box, 1x Power Scroll and 1x Upcut Stone. All items are also linked."
PROPITEM_TXT_135217,Julia's Appreciation Box,Julia's Appreciation Box
PROPITEM_TXT_135218,"A package containing 1x Vital Drink X or Refresher Hold, 1x Flask Box, 1x Scroll of Resurrection and 2x Scroll of Amplification ES. All items are also linked.","A package containing 1x Vital Drink X or Refresher Hold, 1x Flask Box, 1x Scroll of Resurrection and 2x Scroll of Amplification ES. All items are also linked."
PROPITEM_TXT_135219,Cupid's Appreciation Box,Cupid's Appreciation Box
PROPITEM_TXT_135220,"A package containing 4x Blinkwing of Madrigal, 3x Potion Box, 2x Activition, 2x Scroll of Velocity and 2x Scroll of Amplification ES. All items are also linked.","A package containing 4x Blinkwing of Madrigal, 3x Potion Box, 2x Activition, 2x Scroll of Velocity and 2x Scroll of Amplification ES. All items are also linked."
PROPITEM_TXT_135221,Lui's Appreciation Box,Lui's Appreciation Box
PROPITEM_TXT_135222,"A package containing 1x Extra Bag (3 days), 5x Blinkwing of Madrigal, 4x Def-Upcut Stone, 3x Activation, 3x Vital Drink X or Refresher Hold and 1x Item Transy B. All items are also linked.","A package containing 1x Extra Bag (3 days), 5x Blinkwing of Madrigal, 4x Def-Upcut Stone, 3x Activation, 3x Vital Drink X or Refresher Hold and 1x Item Transy B. All items are also linked."
PROPITEM_TXT_135223,Charlie's Appreciation Box,Charlie's Appreciation Box
PROPITEM_TXT_135224,"A package containing 2x Flask Box, 1x Scroll of Amplification ES, 1x Scroll of Resurrection, 1x Power Scroll, 2x Grilled Eel and 1x Madrigal PickupPet Selection Box (15 days). All items are also linked.","A package containing 2x Flask Box, 1x Scroll of Amplification ES, 1x Scroll of Resurrection, 1x Power Scroll, 2x Grilled Eel and 1x Madrigal PickupPet Selection Box (15 days). All items are also linked."
PROPITEM_TXT_135225,Aibatt's Compensation Box,Aibatt's Compensation Box
PROPITEM_TXT_135226,"A package containing 2x Flask Box, 2x Upcut Stone and 2x Grilled Eel. All items are also linked.","A package containing 2x Flask Box, 2x Upcut Stone and 2x Grilled Eel. All items are also linked."
PROPITEM_TXT_135227,Mushpang's Compensation Box,Mushpang's Compensation Box
PROPITEM_TXT_135228,"A package containing 4x Scroll of Return Town, 2x Def-Upcut Stone, 2x Vital Drink X or Refresher Hold and 2x Scroll of Amplification ES. All items are also linked.","A package containing 4x Scroll of Return Town, 2x Def-Upcut Stone, 2x Vital Drink X or Refresher Hold and 2x Scroll of Amplification ES. All items are also linked."
PROPITEM_TXT_135229,Peakyturtle's Compensation Box,Peakyturtle's Compensation Box
PROPITEM_TXT_135230,"A package containing 3x Potion Box, 2x Scroll of Amplification ES, 2x Power Scroll and 2x Upcut Stone. All items are also linked.","A package containing 3x Potion Box, 2x Scroll of Amplification ES, 2x Power Scroll and 2x Upcut Stone. All items are also linked."
PROPITEM_TXT_135231,Doridoma's Compensation Box,Doridoma's Compensation Box
PROPITEM_TXT_135232,"A package containing 3x Scroll of Return Town, 2x Scroll of Food Shop, 1x Extra Bag (3 days), 3x Balloon Select Box(6h), 3x Activition and 2x Scroll of Amplification ES. All items are also linked.","A package containing 3x Scroll of Return Town, 2x Scroll of Food Shop, 1x Extra Bag (3 days), 3x Balloon Select Box(6h), 3x Activition and 2x Scroll of Amplification ES. All items are also linked."
PROPITEM_TXT_135233,Pukepuke's Compensation Box,Pukepuke's Compensation Box
PROPITEM_TXT_135234,"A package containing 2x Blinkwing of Madrigal, 2x Upcut Stone, 2x Candy Select Box, 2x Vital Drink X or Refresher Hold, 2x Scroll of Amplification ES and 1x Madrigal PickupPet Selection Box (15 days). All items are also linked.","A package containing 2x Blinkwing of Madrigal, 2x Upcut Stone, 2x Candy Select Box, 2x Vital Drink X or Refresher Hold, 2x Scroll of Amplification ES and 1x Madrigal PickupPet Selection Box (15 days). All items are also linked."
PROPITEM_TXT_135235,Flaris Special Box,Flaris Special Box
PROPITEM_TXT_135236,"A package containing 2x Scroll of Velocity, 2x Potion Box and 2x Vital Drink X or Refresher Hold. All items are also linked.","A package containing 2x Scroll of Velocity, 2x Potion Box and 2x Vital Drink X or Refresher Hold. All items are also linked."
PROPITEM_TXT_135237,Saint Morning Special Box,Saint Morning Special Box
PROPITEM_TXT_135238,"A package containing 2x Blinkwing of Madrigal, 2x Scroll of Velocity, 2x Flask Box and 2x Scroll of Resurrection. All items are also linked.","A package containing 2x Blinkwing of Madrigal, 2x Scroll of Velocity, 2x Flask Box and 2x Scroll of Resurrection. All items are also linked."
PROPITEM_TXT_135239,Darkon Special Box,Darkon Special Box
PROPITEM_TXT_135240,"A package containing 2x Chocolate Select Box, 2x Def-Upcut Stone, 2x Upcut Stone, 2x Scroll of Amplification ES and 2x Grilled Eel. All items are also linked.","A package containing 2x Chocolate Select Box, 2x Def-Upcut Stone, 2x Upcut Stone, 2x Scroll of Amplification ES and 2x Grilled Eel. All items are also linked."
PROPITEM_TXT_135241,Azria Special Box,Azria Special Box
PROPITEM_TXT_135242,"A package containing 3x Flask Box, 3x Extra Bag (3 days), 2x Balloon Select Box(6h), 3x Scroll of Amplification ES and 2x Activition. All items are also linked.","A package containing 3x Flask Box, 3x Extra Bag (3 days), 2x Balloon Select Box(6h), 3x Scroll of Amplification ES and 2x Activition. All items are also linked."
PROPITEM_TXT_135243,Coral Island Special Box,Coral Island Special Box
PROPITEM_TXT_135244,"A package containing 2x Power Scroll, 1x Feed Bag (3 Days), 1x Bank Extra Bag (3 Days) and 2x Scroll of Amplification ES. All items are also linked.","A package containing 2x Power Scroll, 1x Feed Bag (3 Days), 1x Bank Extra Bag (3 Days) and 2x Scroll of Amplification ES. All items are also linked."
PROPITEM_TXT_135245,Madrigal Special Box,Madrigal Special Box
PROPITEM_TXT_135246,"A package containing 1x Madrigal PickupPet Selection Box (15 days), 1x Flarine Flying Selection Box (15 days), 2x Scroll of Amplification ES and 1x Flask Box. All items are also linked.","A package containing 1x Madrigal PickupPet Selection Box (15 days), 1x Flarine Flying Selection Box (15 days), 2x Scroll of Amplification ES and 1x Flask Box. All items are also linked."
PROPITEM_TXT_135247,Flarine Flying Selection Box (15 days),Flarine Flying Selection Box (15 days)
PROPITEM_TXT_135248,Select your favorite Flarine flying machine !,Select your favorite Flarine flying machine !
PROPITEM_TXT_135249,2026 Costume Lucky Box,2026 Costume Lucky Box
PROPITEM_TXT_135250,Good luck Adventurer !,Good luck Adventurer !
PROPITEM_TXT_904176,US Muppet,US Muppet
PROPITEM_TXT_904177,A cheerful little mascot. It faithfully follows its master and collects loot along the way.,A cheerful little mascot. It faithfully follows its master and collects loot along the way.
PROPITEM_TXT_904178,UK Muppet,UK Muppet
PROPITEM_TXT_904179,DE Muppet,DE Muppet
PROPITEM_TXT_904180,RU Muppet,RU Muppet
PROPITEM_TXT_904181,CN Muppet,CN Muppet
PROPITEM_TXT_904182,KR Muppet,KR Muppet
PROPITEM_TXT_904185,Concerned Emote,Concerned Emote
PROPITEM_TXT_904186,Embarassed Emote,Embarassed Emote
PROPITEM_TXT_135251,"Facebook Login issue Compensation Box(7days, FWC Only)","Facebook Login issue Compensation Box(7days, FWC Only)"
PROPITEM_TXT_135252,This is a package containing rewards for the Facebook login issue.,This is a package containing rewards for the Facebook login issue.
PROPITEM_TXT_135253,Facebook Login issue Compensation Box(7days),Facebook Login issue Compensation Box(7days)
PROPITEM_TXT_135254,This is a package containing rewards for the Facebook login issue.,This is a package containing rewards for the Facebook login issue.
PROPITEM_TXT_135255,FWC Flask(7 days) Select Box,FWC Flask(7 days) Select Box
PROPITEM_TXT_135256,Personal House NPC(7 days) Select Box,Personal House NPC(7 days) Select Box
PROPITEM_TXT_135257,Select which NPC you want to receive!,Select which NPC you want to receive!
PROPITEM_TXT_135258,[Event] Cloak of Ascension,[Event] Cloak of Ascension
PROPITEM_TXT_135259,A magnificent cloak that grants powerful strength for 7 days.\nProvides a strong buff that aids in combat and growth.,A magnificent cloak that grants powerful strength for 7 days.\nProvides a strong buff that aids in combat and growth.
PROPITEM_TXT_135260,[Personal House NPC] Mac (F Grade) (7 Day),[Personal House NPC] Mac (F Grade) (7 Day)
PROPITEM_TXT_135261,[Personal House NPC] Mac (E Grade) (7 Day),[Personal House NPC] Mac (E Grade) (7 Day)
PROPITEM_TXT_135262,[Personal House NPC] Mac (D Grade) (7 Day),[Personal House NPC] Mac (D Grade) (7 Day)
PROPITEM_TXT_135263,[Personal House NPC] Mac (C Grade) (7 Day),[Personal House NPC] Mac (C Grade) (7 Day)
PROPITEM_TXT_135264,[Personal House NPC] Mac (B Grade) (7 Day),[Personal House NPC] Mac (B Grade) (7 Day)
PROPITEM_TXT_135265,[Personal House NPC] Mac (A Grade) (7 Day),[Personal House NPC] Mac (A Grade) (7 Day)
PROPITEM_TXT_135266,[Event] Cloak of Ascension (7 days),[Event] Cloak of Ascension (7 days)
PROPITEM_TXT_904200,2026 Mascot US Lucky Box,2026 Mascot US Lucky Box
PROPITEM_TXT_904201,2026 Mascot UK Lucky Box,2026 Mascot UK Lucky Box
PROPITEM_TXT_904202,2026 Mascot DE Lucky Box,2026 Mascot DE Lucky Box
PROPITEM_TXT_904203,2026 Mascot RU Lucky Box,2026 Mascot RU Lucky Box
PROPITEM_TXT_904204,2026 Mascot CN Lucky Box,2026 Mascot CN Lucky Box
PROPITEM_TXT_904205,2026 Mascot KR Lucky Box,2026 Mascot KR Lucky Box
PROPITEM_TXT_904206,This box contains a 2026 Mascot Set with Speed Bonus. You can select your gender after opening the Lucky Box.,This box contains a 2026 Mascot Set with Speed Bonus. You can select your gender after opening the Lucky Box.
PROPITEM_TXT_904207,2026 Mascot 10% US Set,2026 Mascot 10% US Set
PROPITEM_TXT_904208,2026 Mascot 8% US Set,2026 Mascot 8% US Set
PROPITEM_TXT_904209,2026 Mascot 6% US Set,2026 Mascot 6% US Set
PROPITEM_TXT_904210,2026 Mascot 4% US Set,2026 Mascot 4% US Set
PROPITEM_TXT_904211,2026 Mascot 2% US Set,2026 Mascot 2% US Set
PROPITEM_TXT_904212,2026 Mascot 10% UK Set,2026 Mascot 10% UK Set
PROPITEM_TXT_904213,2026 Mascot 8% UK Set,2026 Mascot 8% UK Set
PROPITEM_TXT_904214,2026 Mascot 6% UK Set,2026 Mascot 6% UK Set
PROPITEM_TXT_904215,2026 Mascot 4% UK Set,2026 Mascot 4% UK Set
PROPITEM_TXT_904216,2026 Mascot 2% UK Set,2026 Mascot 2% UK Set
PROPITEM_TXT_904217,2026 Mascot 10% DE Set,2026 Mascot 10% DE Set
PROPITEM_TXT_904218,2026 Mascot 8% DE Set,2026 Mascot 8% DE Set
PROPITEM_TXT_904219,2026 Mascot 6% DE Set,2026 Mascot 6% DE Set
PROPITEM_TXT_904220,2026 Mascot 4% DE Set,2026 Mascot 4% DE Set
PROPITEM_TXT_904221,2026 Mascot 2% DE Set,2026 Mascot 2% DE Set
PROPITEM_TXT_904222,2026 Mascot 10% RU Set,2026 Mascot 10% RU Set
PROPITEM_TXT_904223,2026 Mascot 8% RU Set,2026 Mascot 8% RU Set
PROPITEM_TXT_904224,2026 Mascot 6% RU Set,2026 Mascot 6% RU Set
PROPITEM_TXT_904225,2026 Mascot 4% RU Set,2026 Mascot 4% RU Set
PROPITEM_TXT_904226,2026 Mascot 2% RU Set,2026 Mascot 2% RU Set
PROPITEM_TXT_904227,2026 Mascot 10% CN Set,2026 Mascot 10% CN Set
PROPITEM_TXT_904228,2026 Mascot 8% CN Set,2026 Mascot 8% CN Set
PROPITEM_TXT_904229,2026 Mascot 6% CN Set,2026 Mascot 6% CN Set
PROPITEM_TXT_904230,2026 Mascot 4% CN Set,2026 Mascot 4% CN Set
PROPITEM_TXT_904231,2026 Mascot 2% CN Set,2026 Mascot 2% CN Set
PROPITEM_TXT_904232,2026 Mascot 10% KR Set,2026 Mascot 10% KR Set
PROPITEM_TXT_904233,2026 Mascot 8% KR Set,2026 Mascot 8% KR Set
PROPITEM_TXT_904234,2026 Mascot 6% KR Set,2026 Mascot 6% KR Set
PROPITEM_TXT_904235,2026 Mascot 4% KR Set,2026 Mascot 4% KR Set
PROPITEM_TXT_904236,2026 Mascot 2% KR Set,2026 Mascot 2% KR Set
PROPITEM_TXT_904237,2026 Mascot 10% US Set (M),2026 Mascot 10% US Set (M)
PROPITEM_TXT_904238,The 2026 Mascot 10% US Set for male characters.,The 2026 Mascot 10% US Set for male characters.
PROPITEM_TXT_904239,2026 Mascot 10% US Set (F),2026 Mascot 10% US Set (F)
PROPITEM_TXT_904240,The 2026 Mascot 10% US Set for female characters.,The 2026 Mascot 10% US Set for female characters.
PROPITEM_TXT_904241,2026 Mascot 8% US Set (M),2026 Mascot 8% US Set (M)
PROPITEM_TXT_904242,The 2026 Mascot 8% US Set for male characters.,The 2026 Mascot 8% US Set for male characters.
PROPITEM_TXT_904243,2026 Mascot 8% US Set (F),2026 Mascot 8% US Set (F)
PROPITEM_TXT_904244,The 2026 Mascot 8% US Set for female characters.,The 2026 Mascot 8% US Set for female characters.
PROPITEM_TXT_904245,2026 Mascot 6% US Set (M),2026 Mascot 6% US Set (M)
PROPITEM_TXT_904246,The 2026 Mascot 6% US Set for male characters.,The 2026 Mascot 6% US Set for male characters.
